pattern_id,file,category,kind,yaml_path,pattern,normalized_pattern,compile_ok,compile_error,empty_match,group_count,char_length,looks_broad,has_word_boundary,duplicate_exact_count,duplicate_same_kind_count
3653,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[2],\b(arzt|krankheit|medizin)\b,\b(arzt|krankheit|medizin)\b,True,,False,1,28,False,True,16,16
3654,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[3],\b(blauer\s+fleck|schürfwunde|prellung|verband|pflaster)\b,\b(blauer\s+fleck|schürfwunde|prellung|verband|pflaster)\b,True,,False,1,58,False,True,16,16
3655,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[4],\b(sterben|hospiz|pfleger|krankenzimmer)\b,\b(sterben|hospiz|pfleger|krankenzimmer)\b,True,,False,1,42,False,True,16,16
3656,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[5],\b(kind|baby|kleinkind)\b,\b(kind|baby|kleinkind)\b,True,,False,1,25,False,True,16,16
3657,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[6],\b(geburt|wehen)\b,\b(geburt|wehen)\b,True,,False,1,18,False,True,16,16
3658,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[7],\b(unfall|verletzung)\b,\b(unfall|verletzung)\b,True,,False,1,23,False,True,16,16
3659,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[8],\b(kälte|frieren|winter|schneesturm)\b,\b(kälte|frieren|winter|schneesturm)\b,True,,False,1,38,False,True,16,16
3660,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[9],\b(wüste|sonne|sommer|hitzewelle)\b,\b(wüste|sonne|sommer|hitzewelle)\b,True,,False,1,35,False,True,16,16
3661,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[10],\b(motor|maschine|sensor)\b,\b(motor|maschine|sensor)\b,True,,False,1,27,False,True,16,16
3662,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[11],\b(temperaturregelung|überhitzung)\b,\b(temperaturregelung|überhitzung)\b,True,,False,1,36,False,True,16,16
3663,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[12],\b(software|hardware|gerät|technologie)\b,\b(software|hardware|gerät|technologie)\b,True,,False,1,41,False,True,16,16
3664,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[13],\b(benutzeroberfläche|funktionalität)\b,\b(benutzeroberfläche|funktionalität)\b,True,,False,1,39,False,True,16,16
3665,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[14],\b(brandschutz|feuerwehr|brand|feuer)\b,\b(brandschutz|feuerwehr|brand|feuer)\b,True,,False,1,39,False,True,16,16
3666,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[15],\b(training|wettkampf|leistung|sportler(in)?)\b,\b(training|wettkampf|leistung|sportler(in)?)\b,True,,False,2,47,False,True,16,16
3667,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[16],\b(herzfrequenz|atemfrequenz|körperliche\s+leistung)\b,\b(herzfrequenz|atemfrequenz|körperliche\s+leistung)\b,True,,False,1,54,False,True,16,16
3668,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[17],\b(spieler(in)?|mannschaft|liga|turnier)\b,\b(spieler(in)?|mannschaft|liga|turnier)\b,True,,False,2,42,False,True,16,16
3669,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[18],\b(tor|punktestand|trainer(in)?|saison)\b,\b(tor|punktestand|trainer(in)?|saison)\b,True,,False,2,41,False,True,16,16
3670,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[19],\b(gewürz|schärfe|würzig|pikant|scharf)\b,\b(gewürz|schärfe|würzig|pikant|scharf)\b,True,,False,1,41,False,True,16,16
3671,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[20],\b(geschmack|aroma|kulinarisch|delikatesse)\b,\b(geschmack|aroma|kulinarisch|delikatesse)\b,True,,False,1,45,False,True,16,16
3672,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[21],\b(grill|ofen|herd|pfanne|kochen|braten)\b,\b(grill|ofen|herd|pfanne|kochen|braten)\b,True,,False,1,42,False,True,16,16
3673,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[22],\b(buffet|bankett|speise|essen|gericht)\b,\b(buffet|bankett|speise|essen|gericht)\b,True,,False,1,41,False,True,16,16
3674,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[23],\b(kunstwerk|installation|performance|künstler(in)?)\b,\b(kunstwerk|installation|performance|künstler(in)?)\b,True,,False,2,54,False,True,16,16
3675,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[24],\b(ausstellung|galerie|museum)\b,\b(ausstellung|galerie|museum)\b,True,,False,1,32,False,True,16,16
3676,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[25],\b(kleidung|kostüm|kleid|stoff)\b,\b(kleidung|kostüm|kleid|stoff)\b,True,,False,1,33,False,True,16,16
3677,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[26],\b(film|szene|regisseur(in)?|schauspieler(in)?)\b,\b(film|szene|regisseur(in)?|schauspieler(in)?)\b,True,,False,3,49,False,True,16,16
3678,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[27],\b(drehbuch|kamera|produktion|kino)\b,\b(drehbuch|kamera|produktion|kino)\b,True,,False,1,37,False,True,16,16
3679,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[28],\b(yoga|meditation|wellness|fitness|entspannung)\b,\b(yoga|meditation|wellness|fitness|entspannung)\b,True,,False,1,50,False,True,16,16
3680,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[29],\b(atemübung|körperbewusstsein|stressabbau)\b,\b(atemübung|körperbewusstsein|stressabbau)\b,True,,False,1,45,False,True,16,16
3681,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[30],\b(tier|haustier|wildtier|zoo|safari)\b,\b(tier|haustier|wildtier|zoo|safari)\b,True,,False,1,39,False,True,16,16
3682,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[31],\b(fell|pfote|schnauze|krallen)\b,\b(fell|pfote|schnauze|krallen)\b,True,,False,1,33,False,True,16,16
3683,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[32],\b(hund|katze|pferd|welpe|kater|hündin)\b,\b(hund|katze|pferd|welpe|kater|hündin)\b,True,,False,1,41,False,True,16,16
3684,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[33],\b(experiment|labor|forschung|wissenschaftler(in)?)\b,\b(experiment|labor|forschung|wissenschaftler(in)?)\b,True,,False,2,53,False,True,16,16
3685,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[34],\b(reaktion|prozess|chemisch|physikalisch)\b,\b(reaktion|prozess|chemisch|physikalisch)\b,True,,False,1,44,False,True,16,16
3686,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[35],\b(soldat(in)?|militär|kampf|krieg|waffe)\b,\b(soldat(in)?|militär|kampf|krieg|waffe)\b,True,,False,2,43,False,True,16,16
3687,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[36],\b(einsatz|mission|gefecht|truppe)\b,\b(einsatz|mission|gefecht|truppe)\b,True,,False,1,36,False,True,16,16
3688,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[37],\b(kaiser|ritter|mittelalter|epoche|dynastie)\b,\b(kaiser|ritter|mittelalter|epoche|dynastie)\b,True,,False,1,47,False,True,16,16
3689,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[38],\b(schlacht|herrscher(in)?|burgen)\b,\b(schlacht|herrscher(in)?|burgen)\b,True,,False,2,36,False,True,16,16
3690,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[39],\b(geschäft|unternehmen|firma|manager(in)?)\b,\b(geschäft|unternehmen|firma|manager(in)?)\b,True,,False,2,45,False,True,16,16
3691,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[40],\b(verkauf|strategie|kunden)\b,\b(verkauf|strategie|kunden)\b,True,,False,1,30,False,True,16,16
3692,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[41],\b(wirtschaft|markt|finanzen|investition)\b,\b(wirtschaft|markt|finanzen|investition)\b,True,,False,1,43,False,True,16,16
3693,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[42],\b(aktie|börse|konjunktur)\b,\b(aktie|börse|konjunktur)\b,True,,False,1,28,False,True,16,16
3694,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[43],\b(lied|musik|album|künstler(in)?)\b,\b(lied|musik|album|künstler(in)?)\b,True,,False,2,36,False,True,16,16
3695,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[44],\b(tonspur|melodie|rhythmus|komposition)\b,\b(tonspur|melodie|rhythmus|komposition)\b,True,,False,1,42,False,True,16,16
3696,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[45],\b(glauben|gott|kirche|religion|spiritualität)\b,\b(glauben|gott|kirche|religion|spiritualität)\b,True,,False,1,48,False,True,16,16
3697,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[46],\b(ritual|gebet|messe|seelsorge)\b,\b(ritual|gebet|messe|seelsorge)\b,True,,False,1,34,False,True,16,16
3698,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[47],\b(versuchung|sünde|teufel|moral|ethik|predigt|glaube)\b,\b(versuchung|sünde|teufel|moral|ethik|predigt|glaube)\b,True,,False,1,56,False,True,16,16
3699,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[48],\b(trauer|beerdigung|grab|verlust)\b,\b(trauer|beerdigung|grab|verlust)\b,True,,False,1,36,False,True,16,16
3700,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[49],\b(trost|trösten)\b,\b(trost|trösten)\b,True,,False,1,19,False,True,16,16
3701,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[50],\b(kleidung|jacke|hose|schuhe|mantel)\b,\b(kleidung|jacke|hose|schuhe|mantel)\b,True,,False,1,39,False,True,16,16
3702,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[51],\b(kinder|schule|kindergarten|klasse)\b,\b(kinder|schule|kindergarten|klasse)\b,True,,False,1,39,False,True,16,16
3703,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[52],\b(familie|oma|opa|onkel|tante)\b,\b(familie|oma|opa|onkel|tante)\b,True,,False,1,33,False,True,16,16
3704,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[53],\b(kind|baby|säugling|kleinkind)\b,\b(kind|baby|säugling|kleinkind)\b,True,,False,1,34,False,True,16,16
3705,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[54],\b(mutter|vater|oma|opa)\b,\b(mutter|vater|oma|opa)\b,True,,False,1,26,False,True,16,16
3706,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[55],\b(zimmer|küche|bad)\b,\b(zimmer|küche|bad)\b,True,,False,1,22,False,True,16,16
3707,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[56],\b(baum|landschaft|natur|pflanze|tier)\b,\b(baum|landschaft|natur|pflanze|tier)\b,True,,False,1,40,False,True,16,16
3708,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[57],\b(kunst|gemälde|skulptur|aktzeichnung)\b,\b(kunst|gemälde|skulptur|aktzeichnung)\b,True,,False,1,41,False,True,16,16
3709,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[58],\b(armut|obdachlos)\b,\b(armut|obdachlos)\b,True,,False,1,21,False,True,16,16
3710,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[59],\b(kleid|stoff|mode|outfit|mantel|jacke)\b,\b(kleid|stoff|mode|outfit|mantel|jacke)\b,True,,False,1,42,False,True,16,16
3711,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[60],\b(bus|bahn|zug|tram|supermarkt|schlange)\b,\b(bus|bahn|zug|tram|supermarkt|schlange)\b,True,,False,1,43,False,True,16,16
3712,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[61],\b(architektur|raum|ausstattung)\b,\b(architektur|raum|ausstattung)\b,True,,False,1,34,False,True,16,16
3713,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[62],\b(thema\b[^.?!]*\b(aufgreifen|berühren)),\b(thema\b[^.?!]*\b(aufgreifen|berühren)),True,,False,2,41,False,True,16,16
3714,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[63],\b(zeit\b[^.?!]*\b(rennt|drängt)),\b(zeit\b[^.?!]*\b(rennt|drängt)),True,,False,2,33,False,True,16,16
3715,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[64],\b(kälte|frost|wind|zugluft|frösteln)\b,\b(kälte|frost|wind|zugluft|frösteln)\b,True,,False,1,39,False,True,16,16
3716,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[65],\b(horror|grusel|spuk|gespenst)\b,\b(horror|grusel|spuk|gespenst)\b,True,,False,1,33,False,True,16,16
3717,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[66],\b(musik|orchester|chor|melodie|gesang|konzert)\b,\b(musik|orchester|chor|melodie|gesang|konzert)\b,True,,False,1,49,False,True,16,16
3718,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[67],\b(rührung|bewegend|ergriffen)\b,\b(rührung|bewegend|ergriffen)\b,True,,False,1,32,False,True,16,16
3719,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[68],\b(spannung|thriller|schauer)\b,\b(spannung|thriller|schauer)\b,True,,False,1,31,False,True,16,16
3720,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[69],\b(staat|regierung|parlament|behörde|justiz)\b,\b(staat|regierung|parlament|behörde|justiz)\b,True,,False,1,46,False,True,16,16
3721,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[70],\b(autoritär|totalitär|diktatur|regime)\b,\b(autoritär|totalitär|diktatur|regime)\b,True,,False,1,41,False,True,16,16
3722,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[71],\b(machtstruktur|machtkampf|machtverhältnis)\b,\b(machtstruktur|machtkampf|machtverhältnis)\b,True,,False,1,46,False,True,16,16
3723,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[72],\b(opposition|koalition|fraktion)\b,\b(opposition|koalition|fraktion)\b,True,,False,1,35,False,True,16,16
3724,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[73],\b(unterdrückung|unterjochung)\b,\b(unterdrückung|unterjochung)\b,True,,False,1,32,False,True,16,16
3725,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[74],\b(herrschaftsform|souveränität)\b,\b(herrschaftsform|souveränität)\b,True,,False,1,34,False,True,16,16
3726,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[75],\b(populismus|korruption|skandal|preissteigerung)\b,\b(populismus|korruption|skandal|preissteigerung)\b,True,,False,1,51,False,True,16,16
3727,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[76],\b(diebstahl|betrug)\b,\b(diebstahl|betrug)\b,True,,False,1,22,False,True,16,16
3728,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[77],\b(marketing|werbung)\b,\b(marketing|werbung)\b,True,,False,1,23,False,True,16,16
3729,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[78],\b(argument|these|diskurs|rhetorik)\b,\b(argument|these|diskurs|rhetorik)\b,True,,False,1,37,False,True,16,16
3730,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[79],\b(analyse|interpretation|bewertung)\b,\b(analyse|interpretation|bewertung)\b,True,,False,1,38,False,True,16,16
3731,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[80],\b(debatte|rede|vortrag|essay)\b,\b(debatte|rede|vortrag|essay)\b,True,,False,1,32,False,True,16,16
3732,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[81],\b(kritisch|kontrovers|umstritten)\b,\b(kritisch|kontrovers|umstritten)\b,True,,False,1,36,False,True,16,16
